company,call_date,quarter,speaker,speaker_type,paragraph_id,source_file,call_id,paragraph_text_original,core_ai_hits,technical_ai_hits,model_name_hits,hit_types,keyword_hit,prev_paragraph,next_paragraph,period,year,quarter_num,year_quarter,ai_relevant,ai_excerpt,attitude,theme
ADBE,2023/6/15,,,,22,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023.txt,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
ADBE,2023/6/15,,,,25,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023.txt,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
ADBE,2023/6/15,,,,34,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023.txt,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023,[Redacted],,generative model,,technical_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
ADBE,2023/6/15,,,,43,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023.txt,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
ADBE,2023/6/15,,,,44,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023.txt,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023,[Redacted],generative AI,foundation models,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,yes,[Redacted],neutral,AI strategy and investment; Generative AI and LLM; AI content and customer experience
ADBE,2023/6/15,,,,46,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023.txt,ADBE\2023-06-15_2839824_Adobe_Inc._Q2_2023_Earnings_Call_Jun_15_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,2,2023Q2,no,[Redacted],,
ADBE,2023/9/14,,,,3,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI; generative AI,foundation models,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,Generative AI and LLM; AI content and customer experience
ADBE,2023/9/14,,,,4,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI; generative AI,foundation models,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2023/9/14,,,,5,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,Generative AI and LLM; AI content and customer experience
ADBE,2023/9/14,,,,6,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment
ADBE,2023/9/14,,,,7,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI content and customer experience
ADBE,2023/9/14,,,,9,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
ADBE,2023/9/14,,,,10,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,foundation models,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,Generative AI and LLM
ADBE,2023/9/14,,,,14,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
ADBE,2023/9/14,,,,16,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,Generative AI and LLM
ADBE,2023/9/14,,,,19,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
ADBE,2023/9/14,,,,20,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,copilot,core_ai; model_name,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2023/9/14,,,,26,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment
ADBE,2023/9/14,,,,29,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment
ADBE,2023/9/14,,,,31,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
ADBE,2023/9/14,,,,32,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications
ADBE,2023/9/14,,,,35,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,AI content and customer experience
ADBE,2023/9/14,,,,37,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,no,[Redacted],,
ADBE,2023/9/14,,,,38,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment; AI productivity and enterprise applications
ADBE,2023/9/14,,,,40,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,Generative AI and LLM
ADBE,2023/9/14,,,,44,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],,foundation model,,technical_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],neutral,Generative AI and LLM; AI content and customer experience
ADBE,2023/9/14,,,,48,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI strategy and investment
ADBE,2023/9/14,,,,49,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023.txt,ADBE\2023-09-14_2908576_Adobe_Inc._Q3_2023_Earnings_Call_Sep_14_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,3,2023Q3,yes,[Redacted],positive,AI content and customer experience
ADBE,2023/12/13,,,,3,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2023/12/13,,,,4,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI; Generative AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2023/12/13,,,,5,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI; Generative AI; generative AI,AI assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2023/12/13,,,,7,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,"AI content and customer experience; AI security, risk and responsibility"
ADBE,2023/12/13,,,,9,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],Generative AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,no,[Redacted],,
ADBE,2023/12/13,,,,13,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,Generative AI and LLM; AI content and customer experience
ADBE,2023/12/13,,,,16,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,no,[Redacted],,
ADBE,2023/12/13,,,,17,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI,AI assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],positive,AI productivity and enterprise applications
ADBE,2023/12/13,,,,31,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI,AI assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI productivity and enterprise applications
ADBE,2023/12/13,,,,32,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI,foundation model,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI strategy and investment; Generative AI and LLM
ADBE,2023/12/13,,,,43,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023.txt,ADBE\2023-12-13_2981895_Adobe_Inc._Q4_2023_Earnings_Call_Dec_13_2023,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2023,4,2023Q4,yes,[Redacted],neutral,AI strategy and investment
ADBE,2024/3/14,,,,3,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI; generative AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/3/14,,,,4,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI; generative AI,AI Assistant; AI platform; foundation models,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,"AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience; AI security, risk and responsibility"
ADBE,2024/3/14,,,,5,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI; generative AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/3/14,,,,7,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI; generative AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,"AI strategy and investment; Generative AI and LLM; AI security, risk and responsibility"
ADBE,2024/3/14,,,,10,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/3/14,,,,12,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
ADBE,2024/3/14,,,,13,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,AI strategy and investment; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/3/14,,,,17,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,Generative AI and LLM; AI content and customer experience
ADBE,2024/3/14,,,,18,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,AI productivity and enterprise applications
ADBE,2024/3/14,,,,21,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,AI strategy and investment; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/3/14,,,,23,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
ADBE,2024/3/14,,,,24,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],generative AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,Generative AI and LLM; AI content and customer experience
ADBE,2024/3/14,,,,37,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,"AI security, risk and responsibility"
ADBE,2024/3/14,,,,43,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,no,[Redacted],,
ADBE,2024/3/14,,,,45,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/3/14,,,,48,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024.txt,ADBE\2024-03-14_3063100_Adobe_Inc._Q1_2024_Earnings_Call_Mar_14_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,1,2024Q1,yes,[Redacted],positive,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,3,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI; generative AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,4,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI; generative AI,AI Assistant; Foundation Model,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment; Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,5,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI; generative AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,6,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI strategy and investment; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,9,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,no,[Redacted],,
ADBE,2024/6/13,,,,10,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,12,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],GenAI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,no,[Redacted],,
ADBE,2024/6/13,,,,13,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI; GenAI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,14,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI; generative AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,17,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],positive,AI productivity and enterprise applications
ADBE,2024/6/13,,,,20,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI; generative AI,AI Assistant,,core_ai; technical_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,Generative AI and LLM; AI productivity and enterprise applications; AI content and customer experience
ADBE,2024/6/13,,,,24,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,Generative AI and LLM; AI content and customer experience
ADBE,2024/6/13,,,,27,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024.txt,ADBE\2024-06-13_3160714_Adobe_Inc._Q2_2024_Earnings_Call_Jun_13_2024,[Redacted],AI,,,core_ai,1,[Redacted],[Redacted],post,2024,2,2024Q2,yes,[Redacted],neutral,AI strategy and investment
