call_key,company,sample_group,call_date,year_quarter,total_paragraphs,post,ai_paragraphs,ai_presence,ai_share,log_total_paragraphs,att_positive,att_neutral,att_negative,att_mixed,att_not_applicable,theme_AI strategy and investment,theme_AI infrastructure and computing,theme_Generative AI and LLM,theme_AI productivity and enterprise applications,theme_AI content and customer experience,"theme_AI security, risk and responsibility",risk_responsibility_share,positive_share,not_applicable_share,distinct_theme_count
AKAM|2023-08-08|AKAM\2023-08-08_2875830_Akamai_Technologies_Inc._Q2_2023_Earnings_Call_Aug_08_2023,AKAM,data_cloud_security,2023-08-08,2023Q3,47,1,4,1,0.0851063829787234,3.871201010907891,0.0,0.75,0.25,0.0,0.0,0.5,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.0,5
AKAM|2023-11-07|AKAM\2023-11-07_2940849_Akamai_Technologies_Inc._Q3_2023_Earnings_Call_Nov_07_2023,AKAM,data_cloud_security,2023-11-07,2023Q4,68,1,1,1,0.014705882352941176,4.23410650459726,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4
AKAM|2024-02-13|AKAM\2024-02-13_3022517_Akamai_Technologies_Inc._Q4_2023_Earnings_Call_Feb_13_2024,AKAM,data_cloud_security,2024-02-13,2024Q1,70,1,4,1,0.05714285714285714,4.2626798770413155,0.25,0.75,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.0,0.0,0.25,0.0,5
AKAM|2024-05-09|AKAM\2024-05-09_3131324_Akamai_Technologies_Inc._Q1_2024_Earnings_Call_May_09_2024,AKAM,data_cloud_security,2024-05-09,2024Q2,69,1,4,1,0.057971014492753624,4.248495242049359,0.5,0.5,0.0,0.0,0.0,0.25,0.5,0.25,0.5,0.25,0.25,0.25,0.5,0.0,6
AKAM|2024-08-08|AKAM\2024-08-08_3220531_Akamai_Technologies_Inc._Q2_2024_Earnings_Call_Aug_08_2024,AKAM,data_cloud_security,2024-08-08,2024Q3,65,1,5,1,0.07692307692307693,4.189654742026425,0.2,0.8,0.0,0.0,0.0,0.0,0.2,0.6,0.4,0.6,0.4,0.4,0.2,0.0,5
AKAM|2024-11-07|AKAM\2024-11-07_3303151_Akamai_Technologies_Inc._Q3_2024_Earnings_Call_Nov_07_2024,AKAM,data_cloud_security,2024-11-07,2024Q4,38,1,3,1,0.07894736842105263,3.6635616461296463,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,5
AMD|2021-01-26|AMD\2021-01-26_2181802_Advanced_Micro_Devices_Inc._Q4_2020_Earnings_Call_Jan_26_2021,AMD,semis_ai_infra,2021-01-26,2021Q1,81,0,2,1,0.024691358024691357,4.406719247264253,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
AMD|2021-04-27|AMD\2021-04-27_2259888_Advanced_Micro_Devices_Inc._Q1_2021_Earnings_Call_Apr_27_2021,AMD,semis_ai_infra,2021-04-27,2021Q2,64,0,2,1,0.03125,4.174387269895637,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,4
AMD|2021-07-27|AMD\2021-07-27_2352127_Advanced_Micro_Devices_Inc._Q2_2021_Earnings_Call_Jul_27_2021,AMD,semis_ai_infra,2021-07-27,2021Q3,57,0,1,1,0.017543859649122806,4.060443010546419,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
AMD|2021-10-26|AMD\2021-10-26_2413301_Advanced_Micro_Devices_Inc._Q3_2021_Earnings_Call_Oct_26_2021,AMD,semis_ai_infra,2021-10-26,2021Q4,68,0,2,1,0.029411764705882353,4.23410650459726,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4
AMD|2022-02-01|AMD\2022-02-01_2483841_Advanced_Micro_Devices_Inc._Q4_2021_Earnings_Call_Feb_01_2022,AMD,semis_ai_infra,2022-02-01,2022Q1,64,0,1,1,0.015625,4.174387269895637,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
AMD|2022-05-03|AMD\2022-05-03_2575036_Advanced_Micro_Devices_Inc._Q1_2022_Earnings_Call_May_03_2022,AMD,semis_ai_infra,2022-05-03,2022Q2,65,0,5,1,0.07692307692307693,4.189654742026425,0.4,0.6,0.0,0.0,0.0,0.8,0.2,0.0,0.2,0.4,0.0,0.0,0.4,0.0,4
AMD|2022-08-02|AMD\2022-08-02_2612675_Advanced_Micro_Devices_Inc._Q2_2022_Earnings_Call_Aug_02_2022,AMD,semis_ai_infra,2022-08-02,2022Q3,57,0,2,1,0.03508771929824561,4.060443010546419,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,4
AMD|2022-08-02|AMD\2022-08-02_2617159_Advanced_Micro_Devices_Inc._Q2_2022_Earnings_Call_Aug_02_2022,AMD,semis_ai_infra,2022-08-02,2022Q3,56,0,0,0,0.0,4.04305126783455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMD|2022-11-01|AMD\2022-11-01_2671032_Advanced_Micro_Devices_Inc._Q3_2022_Earnings_Call_Nov_01_2022,AMD,semis_ai_infra,2022-11-01,2022Q4,79,0,1,1,0.012658227848101266,4.382026634673881,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AMD|2023-01-31|AMD\2023-01-31_2726208_Advanced_Micro_Devices_Inc._Q4_2022_Earnings_Call_Jan_31_2023,AMD,semis_ai_infra,2023-01-31,2023Q1,62,1,4,1,0.06451612903225806,4.143134726391533,0.5,0.5,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,3
AMD|2023-05-02|AMD\2023-05-02_2792045_Advanced_Micro_Devices_Inc._Q1_2023_Earnings_Call_May_02_2023,AMD,semis_ai_infra,2023-05-02,2023Q2,81,1,14,1,0.1728395061728395,4.406719247264253,0.35714285714285715,0.6428571428571429,0.0,0.0,0.0,0.7142857142857143,0.5,0.42857142857142855,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.0,6
AMD|2023-08-01|AMD\2023-08-01_2988208_Advanced_Micro_Devices_Inc._Q2_2023_Earnings_Call_Aug_01_2023,AMD,semis_ai_infra,2023-08-01,2023Q3,66,1,15,1,0.22727272727272727,4.204692619390966,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.5333333333333333,0.6,0.26666666666666666,0.06666666666666667,0.4666666666666667,0.0,0.0,0.3333333333333333,0.0,5
AMD|2023-10-31|AMD\2023-10-31_3019841_Advanced_Micro_Devices_Inc._Q3_2023_Earnings_Call_Oct_31_2023,AMD,semis_ai_infra,2023-10-31,2023Q4,66,1,14,1,0.21212121212121213,4.204692619390966,0.6428571428571429,0.35714285714285715,0.0,0.0,0.0,0.7857142857142857,0.21428571428571427,0.21428571428571427,0.14285714285714285,0.35714285714285715,0.0,0.0,0.6428571428571429,0.0,5
AMD|2024-01-30|AMD\2024-01-30_3007457_Advanced_Micro_Devices_Inc._Q4_2023_Earnings_Call_Jan_30_2024,AMD,semis_ai_infra,2024-01-30,2024Q1,60,1,7,1,0.11666666666666667,4.110873864173311,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,6
AMD|2024-04-30|AMD\2024-04-30_3103589_Advanced_Micro_Devices_Inc._Q1_2024_Earnings_Call_Apr_30_2024,AMD,semis_ai_infra,2024-04-30,2024Q2,69,1,11,1,0.15942028985507245,4.248495242049359,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.6363636363636364,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.0,0.6363636363636364,0.0,5
AMD|2024-07-30|AMD\2024-07-30_3204698_Advanced_Micro_Devices_Inc._Q2_2024_Earnings_Call_Jul_30_2024,AMD,semis_ai_infra,2024-07-30,2024Q3,52,1,8,1,0.15384615384615385,3.970291913552122,0.75,0.25,0.0,0.0,0.0,1.0,0.25,0.125,0.25,0.25,0.0,0.0,0.75,0.0,5
AMD|2024-10-29|AMD\2024-10-29_3292699_Advanced_Micro_Devices_Inc._Q3_2024_Earnings_Call_Oct_29_2024,AMD,semis_ai_infra,2024-10-29,2024Q4,63,1,10,1,0.15873015873015872,4.1588830833596715,0.8,0.2,0.0,0.0,0.0,0.7,0.5,0.2,0.1,0.3,0.1,0.1,0.8,0.0,6
AMZN|2021-02-02|AMZN\2021-02-02_2188888_Amazon.com_Inc._Q4_2020_Earnings_Call_Feb_02_2021,AMZN,platform_bigtech,2021-02-02,2021Q1,30,0,2,1,0.06666666666666667,3.4339872044851463,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
AMZN|2021-04-29|AMZN\2021-04-29_2263781_Amazon.com_Inc._Q1_2021_Earnings_Call_Apr_29_2021,AMZN,platform_bigtech,2021-04-29,2021Q2,32,0,2,1,0.0625,3.4965075614664802,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AMZN|2021-07-29|AMZN\2021-07-29_2355528_Amazon.com_Inc._Q2_2021_Earnings_Call_Jul_29_2021,AMZN,platform_bigtech,2021-07-29,2021Q3,31,0,0,0,0.0,3.4657359027997265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMZN|2021-10-28|AMZN\2021-10-28_2417223_Amazon.com_Inc._Q3_2021_Earnings_Call_Oct_28_2021,AMZN,platform_bigtech,2021-10-28,2021Q4,34,0,3,1,0.08823529411764706,3.5553480614894135,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3
AMZN|2022-02-03|AMZN\2022-02-03_2484864_Amazon.com_Inc._Q4_2021_Earnings_Call_Feb_03_2022,AMZN,platform_bigtech,2022-02-03,2022Q1,39,0,1,1,0.02564102564102564,3.6888794541139363,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AMZN|2022-04-28|AMZN\2022-04-28_2591535_Amazon.com_Inc._Q1_2022_Earnings_Call_Apr_28_2022,AMZN,platform_bigtech,2022-04-28,2022Q2,29,0,0,0,0.0,3.4011973816621555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMZN|2022-07-28|AMZN\2022-07-28_2608370_Amazon.com_Inc._Q2_2022_Earnings_Call_Jul_28_2022,AMZN,platform_bigtech,2022-07-28,2022Q3,30,0,0,0,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMZN|2022-10-27|AMZN\2022-10-27_2675071_Amazon.com_Inc._Q3_2022_Earnings_Call_Oct_27_2022,AMZN,platform_bigtech,2022-10-27,2022Q4,27,0,1,1,0.037037037037037035,3.332204510175204,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
AMZN|2023-02-02|AMZN\2023-02-02_2728235_Amazon.com_Inc._Q4_2022_Earnings_Call_Feb_02_2023,AMZN,platform_bigtech,2023-02-02,2023Q1,28,1,0,0,0.0,3.367295829986474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AMZN|2023-04-27|AMZN\2023-04-27_2788795_Amazon.com_Inc._Q1_2023_Earnings_Call_Apr_27_2023,AMZN,platform_bigtech,2023-04-27,2023Q2,23,1,6,1,0.2608695652173913,3.1780538303479458,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.5,0.0,0.0,0.3333333333333333,0.0,5
AMZN|2023-08-03|AMZN\2023-08-03_3116747_Amazon.com_Inc._Q2_2023_Earnings_Call_Aug_03_2023,AMZN,platform_bigtech,2023-08-03,2023Q3,26,1,8,1,0.3076923076923077,3.295836866004329,0.625,0.375,0.0,0.0,0.0,0.5,0.375,0.875,0.75,0.625,0.125,0.125,0.625,0.0,6
AMZN|2023-10-26|AMZN\2023-10-26_2928180_Amazon.com_Inc._Q3_2023_Earnings_Call_Oct_26_2023,AMZN,platform_bigtech,2023-10-26,2023Q4,23,1,7,1,0.30434782608695654,3.1780538303479458,0.7142857142857143,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.2857142857142857,1.0,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,6
AMZN|2024-02-01|AMZN\2024-02-01_3010128_Amazon.com_Inc._Q4_2023_Earnings_Call_Feb_01_2024,AMZN,platform_bigtech,2024-02-01,2024Q1,27,1,5,1,0.18518518518518517,3.332204510175204,0.8,0.2,0.0,0.0,0.0,0.8,0.4,1.0,0.6,0.6,0.4,0.4,0.8,0.0,6
AMZN|2024-04-30|AMZN\2024-04-30_3103621_Amazon.com_Inc._Q1_2024_Earnings_Call_Apr_30_2024,AMZN,platform_bigtech,2024-04-30,2024Q2,26,1,8,1,0.3076923076923077,3.295836866004329,0.75,0.25,0.0,0.0,0.0,0.75,0.375,0.875,0.25,0.375,0.125,0.125,0.75,0.0,6
AMZN|2024-08-01|AMZN\2024-08-01_3209437_Amazon.com_Inc._Q2_2024_Earnings_Call_Aug_01_2024,AMZN,platform_bigtech,2024-08-01,2024Q3,27,1,5,1,0.18518518518518517,3.332204510175204,0.8,0.2,0.0,0.0,0.0,1.0,0.8,0.8,0.8,0.6,0.0,0.0,0.8,0.0,5
AMZN|2024-10-31|AMZN\2024-10-31_3295910_Amazon.com_Inc._Q3_2024_Earnings_Call_Oct_31_2024,AMZN,platform_bigtech,2024-10-31,2024Q4,27,1,9,1,0.3333333333333333,3.332204510175204,0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,0.0,0.7777777777777778,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.2222222222222222,0.0,0.0,0.3333333333333333,0.0,5
ANET|2021-02-18|ANET\2021-02-18_2259594_Arista_Networks_Inc._Q4_2020_Earnings_Call_Feb_18_2021,ANET,semis_ai_infra,2021-02-18,2021Q1,94,0,3,1,0.031914893617021274,4.553876891600541,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,2
ANET|2021-05-04|ANET\2021-05-04_2269398_Arista_Networks_Inc._Q1_2021_Earnings_Call_May_04_2021,ANET,semis_ai_infra,2021-05-04,2021Q2,123,0,3,1,0.024390243902439025,4.820281565605037,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,4
ANET|2021-08-02|ANET\2021-08-02_2360146_Arista_Networks_Inc._Q2_2021_Earnings_Call_Aug_02_2021,ANET,semis_ai_infra,2021-08-02,2021Q3,128,0,1,1,0.0078125,4.859812404361672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
ANET|2021-11-01|ANET\2021-11-01_2420674_Arista_Networks_Inc._Q3_2021_Earnings_Call_Nov_01_2021,ANET,semis_ai_infra,2021-11-01,2021Q4,102,0,1,1,0.00980392156862745,4.634728988229636,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ANET|2022-02-14|ANET\2022-02-14_2493703_Arista_Networks_Inc._Q4_2021_Earnings_Call_Feb_14_2022,ANET,semis_ai_infra,2022-02-14,2022Q1,100,0,4,1,0.04,4.61512051684126,0.25,0.5,0.25,0.0,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2
ANET|2022-05-02|ANET\2022-05-02_2550645_Arista_Networks_Inc._Q1_2022_Earnings_Call_May_02_2022,ANET,semis_ai_infra,2022-05-02,2022Q2,115,0,2,1,0.017391304347826087,4.7535901911063645,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3
ANET|2022-08-01|ANET\2022-08-01_2611302_Arista_Networks_Inc._Q2_2022_Earnings_Call_Aug_01_2022,ANET,semis_ai_infra,2022-08-01,2022Q3,100,0,0,0,0.0,4.61512051684126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ANET|2022-08-01|ANET\2022-08-01_3275382_Arista_Networks_Inc._Q2_2022_Earnings_Call_Aug_01_2022,ANET,semis_ai_infra,2022-08-01,2022Q3,100,0,1,1,0.01,4.61512051684126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ANET|2022-10-31|ANET\2022-10-31_3079088_Arista_Networks_Inc._Q3_2022_Earnings_Call_Oct_31_2022,ANET,semis_ai_infra,2022-10-31,2022Q4,100,0,2,1,0.02,4.61512051684126,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ANET|2023-02-13|ANET\2023-02-13_2736516_Arista_Networks_Inc._Q4_2022_Earnings_Call_Feb_13_2023,ANET,semis_ai_infra,2023-02-13,2023Q1,121,1,10,1,0.08264462809917356,4.804021044733257,0.4,0.6,0.0,0.0,0.0,0.6,0.1,0.1,0.0,0.4,0.0,0.0,0.4,0.0,4
ANET|2023-05-01|ANET\2023-05-01_2790838_Arista_Networks_Inc._Q1_2023_Earnings_Call_May_01_2023,ANET,semis_ai_infra,2023-05-01,2023Q2,104,1,13,1,0.125,4.653960350157523,0.23076923076923078,0.7692307692307693,0.0,0.0,0.0,0.8461538461538461,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.23076923076923078,0.0,0.0,0.23076923076923078,0.0,5
ANET|2023-07-31|ANET\2023-07-31_2863470_Arista_Networks_Inc._Q2_2023_Earnings_Call_Jul_31_2023,ANET,semis_ai_infra,2023-07-31,2023Q3,77,1,13,1,0.16883116883116883,4.356708826689592,0.3076923076923077,0.6923076923076923,0.0,0.0,0.0,0.7692307692307693,0.15384615384615385,0.3076923076923077,0.23076923076923078,0.15384615384615385,0.0,0.0,0.3076923076923077,0.0,5
ANET|2023-10-30|ANET\2023-10-30_3023044_Arista_Networks_Inc._Q3_2023_Earnings_Call_Oct_30_2023,ANET,semis_ai_infra,2023-10-30,2023Q4,96,1,18,1,0.1875,4.574710978503383,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.7777777777777778,0.16666666666666666,0.05555555555555555,0.05555555555555555,0.2777777777777778,0.0,0.0,0.1111111111111111,0.0,5
ANET|2024-02-12|ANET\2024-02-12_3020241_Arista_Networks_Inc._Q4_2023_Earnings_Call_Feb_12_2024,ANET,semis_ai_infra,2024-02-12,2024Q1,50,1,11,1,0.22,3.9318256327243257,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.5454545454545454,0.2727272727272727,0.0,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,5
ANET|2024-05-07|ANET\2024-05-07_3113166_Arista_Networks_Inc._Q1_2024_Earnings_Call_May_07_2024,ANET,semis_ai_infra,2024-05-07,2024Q2,71,1,15,1,0.2112676056338028,4.276666119016055,0.26666666666666666,0.7333333333333333,0.0,0.0,0.0,0.6,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,0.0,6
ANET|2024-07-30|ANET\2024-07-30_3204784_Arista_Networks_Inc._Q2_2024_Earnings_Call_Jul_30_2024,ANET,semis_ai_infra,2024-07-30,2024Q3,90,1,20,1,0.2222222222222222,4.51085950651685,0.25,0.7,0.05,0.0,0.0,0.55,0.35,0.05,0.15,0.4,0.05,0.05,0.25,0.0,6
ANET|2024-11-07|ANET\2024-11-07_3305096_Arista_Networks_Inc._Q3_2024_Earnings_Call_Nov_07_2024,ANET,semis_ai_infra,2024-11-07,2024Q4,66,1,12,1,0.18181818181818182,4.204692619390966,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.5833333333333334,0.3333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,5
AVGO|2021-03-04|AVGO\2021-03-04_2231189_Broadcom_Inc._Q1_2021_Earnings_Call_Mar_04_2021,AVGO,semis_ai_infra,2021-03-04,2021Q1,40,0,1,1,0.025,3.713572066704308,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
AVGO|2021-06-03|AVGO\2021-06-03_2309609_Broadcom_Inc._Q2_2021_Earnings_Call_Jun_03_2021,AVGO,semis_ai_infra,2021-06-03,2021Q2,40,0,0,0,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AVGO|2021-09-02|AVGO\2021-09-02_2406144_Broadcom_Inc._Q3_2021_Earnings_Call_Sep_02_2021,AVGO,semis_ai_infra,2021-09-02,2021Q3,43,0,1,1,0.023255813953488372,3.784189633918261,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3
AVGO|2021-12-09|AVGO\2021-12-09_2459553_Broadcom_Inc._Q4_2021_Earnings_Call_Dec_09_2021,AVGO,semis_ai_infra,2021-12-09,2021Q4,46,0,4,1,0.08695652173913043,3.8501476017100584,0.25,0.75,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.5,0.5,0.5,0.25,0.0,4
AVGO|2022-03-03|AVGO\2022-03-03_2516505_Broadcom_Inc._Q1_2022_Earnings_Call_Mar_03_2022,AVGO,semis_ai_infra,2022-03-03,2022Q1,45,0,3,1,0.06666666666666667,3.828641396489095,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,2
AVGO|2022-09-01|AVGO\2022-09-01_2641211_Broadcom_Inc._Q3_2022_Earnings_Call_Sep_01_2022,AVGO,semis_ai_infra,2022-09-01,2022Q3,43,0,0,0,0.0,3.784189633918261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AVGO|2022-12-08|AVGO\2022-12-08_2707723_Broadcom_Inc._Q4_2022_Earnings_Call_Dec_08_2022,AVGO,semis_ai_infra,2022-12-08,2022Q4,61,0,0,0,0.0,4.127134385045092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AVGO|2023-03-02|AVGO\2023-03-02_2756736_Broadcom_Inc._Q1_2023_Earnings_Call_Mar_02_2023,AVGO,semis_ai_infra,2023-03-02,2023Q1,49,1,9,1,0.1836734693877551,3.912023005428146,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.0,4
AVGO|2023-03-02|AVGO\2023-03-02_2756785_Broadcom_Inc._Q1_2023_Earnings_Call_Mar_02_2023,AVGO,semis_ai_infra,2023-03-02,2023Q1,51,1,3,1,0.058823529411764705,3.9512437185814275,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,3
AVGO|2023-06-01|AVGO\2023-06-01_2830226_Broadcom_Inc._Q2_2023_Earnings_Call_Jun_01_2023,AVGO,semis_ai_infra,2023-06-01,2023Q2,55,1,14,1,0.2545454545454545,4.02535169073515,0.5714285714285714,0.35714285714285715,0.0,0.07142857142857142,0.0,0.42857142857142855,0.35714285714285715,0.5,0.14285714285714285,0.14285714285714285,0.0,0.0,0.5714285714285714,0.0,5
AVGO|2023-08-31|AVGO\2023-08-31_2900450_Broadcom_Inc._Q3_2023_Earnings_Call_Aug_31_2023,AVGO,semis_ai_infra,2023-08-31,2023Q3,42,1,14,1,0.3333333333333333,3.7612001156935624,0.21428571428571427,0.7857142857142857,0.0,0.0,0.0,0.42857142857142855,0.35714285714285715,0.5,0.07142857142857142,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0,5
AVGO|2023-12-07|AVGO\2023-12-07_3028746_Broadcom_Inc._Q4_2023_Earnings_Call_Dec_07_2023,AVGO,semis_ai_infra,2023-12-07,2023Q4,58,1,4,1,0.06896551724137931,4.07753744390572,0.75,0.25,0.0,0.0,0.0,0.25,1.0,0.75,0.5,0.25,0.0,0.0,0.75,0.0,5
AVGO|2024-03-07|AVGO\2024-03-07_3055770_Broadcom_Inc._Q1_2024_Earnings_Call_Mar_07_2024,AVGO,semis_ai_infra,2024-03-07,2024Q1,55,1,10,1,0.18181818181818182,4.02535169073515,0.3,0.7,0.0,0.0,0.0,0.7,0.7,0.3,0.2,0.2,0.1,0.1,0.3,0.0,6
AVGO|2024-06-12|AVGO\2024-06-12_3159212_Broadcom_Inc._Q2_2024_Earnings_Call_Jun_12_2024,AVGO,semis_ai_infra,2024-06-12,2024Q2,52,1,9,1,0.17307692307692307,3.970291913552122,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.4444444444444444,0.0,4
AVGO|2024-09-05|AVGO\2024-09-05_3255474_Broadcom_Inc._Q3_2024_Earnings_Call_Sep_05_2024,AVGO,semis_ai_infra,2024-09-05,2024Q3,60,1,11,1,0.18333333333333332,4.110873864173311,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.0,0.0,0.36363636363636365,0.0,5
AVGO|2024-12-12|AVGO\2024-12-12_3340996_Broadcom_Inc._Q4_2024_Earnings_Call_Dec_12_2024,AVGO,semis_ai_infra,2024-12-12,2024Q4,50,1,9,1,0.18,3.9318256327243257,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.6666666666666666,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,5
BOX|2021-03-02|BOX\2021-03-02_2228853_Box_Inc._Q4_2021_Earnings_Call_Mar_02_2021,BOX,ai_forward_saas,2021-03-02,2021Q1,57,0,0,0,0.0,4.060443010546419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BOX|2021-05-27|BOX\2021-05-27_2303179_Box_Inc._Q1_2022_Earnings_Call_May_27_2021,BOX,ai_forward_saas,2021-05-27,2021Q2,53,0,1,1,0.018867924528301886,3.9889840465642745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
